,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1934970,7004537,2008,12,9,2,641.0,545,857.0,813,DL,1121,N3759,136.0,148.0,117.0,44.0,56.0,BOS,CVG,752,5.0,14.0,0,N,0,44.0,0.0,0.0,0.0,0.0
1934971,7004538,2008,12,9,2,930.0,900,1054.0,1055,DL,1121,N3759,264.0,295.0,245.0,-1.0,30.0,CVG,LAX,1900,6.0,13.0,0,N,0,,,,,
1934972,7004541,2008,12,9,2,1413.0,1325,1639.0,1548,DL,1125,N391DA,146.0,143.0,118.0,51.0,48.0,BOS,CVG,752,5.0,23.0,0,N,0,48.0,0.0,3.0,0.0,0.0
1934973,7004546,2008,12,9,2,931.0,900,1021.0,1016,DL,1129,N3731T,230.0,256.0,214.0,5.0,31.0,CVG,LAS,1678,5.0,11.0,0,N,0,,,,,
1934974,7004573,2008,12,9,2,2147.0,2005,2224.0,2050,DL,1161,N912DN,97.0,105.0,80.0,94.0,102.0,SLC,GEG,546,4.0,13.0,0,N,0,94.0,0.0,0.0,0.0,0.0
1934975,7004579,2008,12,9,2,612.0,605,920.0,902,DL,1172,N654DL,128.0,117.0,96.0,18.0,7.0,LAX,SLC,590,9.0,23.0,0,N,0,7.0,0.0,11.0,0.0,0.0
1934976,7004585,2008,12,9,2,1454.0,1445,1626.0,1619,DL,1178,N919DL,92.0,94.0,63.0,7.0,9.0,ATL,CMH,446,8.0,21.0,0,N,0,,,,,
1934977,7004610,2008,12,9,2,1523.0,1513,1633.0,1625,DL,1202,N911DA,130.0,132.0,105.0,8.0,10.0,SLC,SEA,689,7.0,18.0,0,N,0,,,,,
1934978,7004621,2008,12,9,2,614.0,600,1337.0,1313,DL,1212,N126DL,263.0,253.0,238.0,24.0,14.0,LAX,ATL,1946,11.0,14.0,0,N,0,14.0,0.0,10.0,0.0,0.0
1934979,7004628,2008,12,9,2,2140.0,2130,2214.0,2209,DL,1219,N621DL,94.0,99.0,65.0,5.0,10.0,ATL,MSY,425,6.0,23.0,0,N,0,,,,,
1934980,7004647,2008,12,9,2,2022.0,2005,2116.0,2106,DL,1239,N3735D,114.0,121.0,95.0,10.0,17.0,SLC,PDX,630,5.0,14.0,0,N,0,,,,,
1934981,7004648,2008,12,9,2,1040.0,1020,1146.0,1124,DL,1240,N382DA,66.0,64.0,45.0,22.0,20.0,SAV,ATL,215,6.0,15.0,0,N,0,0.0,0.0,2.0,0.0,20.0
1934982,7004652,2008,12,9,2,1737.0,1650,1931.0,1850,DL,1248,N391DA,294.0,300.0,275.0,41.0,47.0,CVG,SEA,1964,5.0,14.0,0,N,0,11.0,0.0,0.0,0.0,30.0
1934983,7004658,2008,12,9,2,153.0,2006,138.0,2001,DL,1253,N907DL,45.0,55.0,28.0,337.0,347.0,ATL,BHM,134,4.0,13.0,0,N,0,337.0,0.0,0.0,0.0,0.0
1934984,7004670,2008,12,9,2,2015.0,2007,2123.0,2121,DL,1267,N379DA,128.0,134.0,107.0,2.0,8.0,SLC,SEA,689,6.0,15.0,0,N,0,,,,,
1934985,7004673,2008,12,9,2,1059.0,1035,1530.0,1515,DL,1273,N832MH,571.0,580.0,550.0,15.0,24.0,ATL,HNL,4502,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,15.0
1934986,7004675,2008,12,9,2,1906.0,1851,2014.0,2004,DL,1274,N977DL,128.0,133.0,96.0,10.0,15.0,ATL,MKE,669,6.0,26.0,0,N,0,,,,,
1934987,7004678,2008,12,9,2,1626.0,1620,1816.0,1809,DL,1278,N627DL,110.0,109.0,88.0,7.0,6.0,PBI,ATL,545,10.0,12.0,0,N,0,,,,,
1934988,7004683,2008,12,9,2,1839.0,1830,2018.0,1958,DL,1283,N616DL,99.0,88.0,66.0,20.0,9.0,RDU,ATL,356,9.0,24.0,0,N,0,2.0,0.0,11.0,0.0,7.0
1934989,7004690,2008,12,9,2,1105.0,1050,1411.0,1349,DL,1292,N982DL,126.0,119.0,106.0,22.0,15.0,HOU,ATL,696,10.0,10.0,0,N,0,0.0,0.0,7.0,0.0,15.0
1934990,7004697,2008,12,9,2,1538.0,1530,1706.0,1658,DL,1299,N3739P,88.0,88.0,66.0,8.0,8.0,RDU,ATL,356,8.0,14.0,0,N,0,,,,,
1934991,7004740,2008,12,9,2,1250.0,1230,1346.0,1342,DL,1384,N913DE,56.0,72.0,41.0,4.0,20.0,LGA,BOS,185,7.0,8.0,0,N,0,,,,,
1934992,7004757,2008,12,9,2,1447.0,1435,1551.0,1542,DL,1401,N139DL,64.0,67.0,42.0,9.0,12.0,ATL,JAX,270,6.0,16.0,0,N,0,,,,,
1934993,7004764,2008,12,9,2,1110.0,1101,1406.0,1405,DL,1410,N955DL,176.0,184.0,158.0,1.0,9.0,PBI,BOS,1197,6.0,12.0,0,N,0,,,,,
1934994,7004768,2008,12,9,2,1813.0,1650,2258.0,2054,DL,1415,N904DA,225.0,184.0,195.0,124.0,83.0,SLC,ORD,1249,9.0,21.0,0,N,0,0.0,0.0,124.0,0.0,0.0
1934995,7004769,2008,12,9,2,1154.0,1135,1434.0,1419,DL,1416,N959DL,160.0,164.0,138.0,15.0,19.0,TPA,BDL,1111,5.0,17.0,0,N,0,10.0,0.0,0.0,0.0,5.0
1934996,7004810,2008,12,9,2,1429.0,1345,1728.0,1704,DL,1470,N659DL,119.0,139.0,106.0,24.0,44.0,SAT,ATL,874,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,24.0
1934997,7004814,2008,12,9,2,2021.0,2001,2106.0,2054,DL,1476,N916DL,45.0,53.0,28.0,12.0,20.0,ATL,TYS,152,4.0,13.0,0,N,0,,,,,
1934998,7004847,2008,12,9,2,2138.0,2115,2326.0,2256,DL,1519,N6700,108.0,101.0,72.0,30.0,23.0,ATL,RSW,515,5.0,31.0,0,N,0,23.0,0.0,7.0,0.0,0.0
1934999,7004850,2008,12,9,2,2141.0,2129,2316.0,2307,DL,1522,N3743H,155.0,158.0,123.0,9.0,12.0,ATL,MSP,906,6.0,26.0,0,N,0,,,,,
1935000,7004861,2008,12,9,2,1331.0,1320,1502.0,1455,DL,1532,N939DL,91.0,95.0,73.0,7.0,11.0,SRQ,ATL,445,9.0,9.0,0,N,0,,,,,
1935001,7004867,2008,12,9,2,1200.0,1150,1949.0,1925,DL,1538,N685DA,289.0,275.0,261.0,24.0,10.0,PDX,ATL,2172,12.0,16.0,0,N,0,0.0,0.0,14.0,0.0,10.0
1935002,7004872,2008,12,9,2,1754.0,1731,1859.0,1755,DL,1543,N920DE,125.0,84.0,82.0,64.0,23.0,ATL,MEM,332,5.0,38.0,0,N,0,23.0,0.0,41.0,0.0,0.0
1935003,7004885,2008,12,9,2,1219.0,1205,1413.0,1357,DL,1553,N970DL,114.0,112.0,93.0,16.0,14.0,ORF,ATL,516,13.0,8.0,0,N,0,0.0,0.0,2.0,0.0,14.0
1935004,7004889,2008,12,9,2,2014.0,2005,2119.0,2120,DL,1555,N906DE,125.0,135.0,105.0,-1.0,9.0,ATL,MCI,692,8.0,12.0,0,N,0,,,,,
1935005,7004900,2008,12,9,2,844.0,835,1011.0,940,DL,1570,N382DA,87.0,65.0,39.0,31.0,9.0,ATL,SAV,215,6.0,42.0,0,N,0,0.0,0.0,22.0,0.0,9.0
1935006,7004907,2008,12,9,2,1108.0,1102,1244.0,1240,DL,1577,N674DL,96.0,98.0,73.0,4.0,6.0,ATL,RSW,515,4.0,19.0,0,N,0,,,,,
1935007,7004932,2008,12,9,2,1026.0,946,1117.0,1054,DL,1601,N916DL,51.0,68.0,38.0,23.0,40.0,ATL,SAV,215,5.0,8.0,0,N,0,6.0,0.0,0.0,0.0,17.0
1935008,7004942,2008,12,9,2,1523.0,1516,1847.0,1814,DL,1612,N916DL,144.0,118.0,100.0,33.0,7.0,MCI,ATL,692,10.0,34.0,0,N,0,1.0,0.0,26.0,0.0,6.0
1935009,7004944,2008,12,9,2,1508.0,1445,1641.0,1617,DL,1613,N617DL,93.0,92.0,68.0,24.0,23.0,IND,ATL,432,9.0,16.0,0,N,0,5.0,0.0,1.0,0.0,18.0
1935010,7004945,2008,12,9,2,1721.0,1700,1926.0,1847,DL,1614,N6705Y,125.0,107.0,90.0,39.0,21.0,RIC,ATL,481,9.0,26.0,0,N,0,21.0,0.0,18.0,0.0,0.0
1935011,7004956,2008,12,9,2,1115.0,1100,1319.0,1307,DL,1626,N980DL,64.0,67.0,46.0,12.0,15.0,PNS,ATL,272,8.0,10.0,0,N,0,,,,,
1935012,7004966,2008,12,9,2,1039.0,955,1220.0,1148,DL,1636,N3752,101.0,113.0,75.0,32.0,44.0,ATL,IAD,533,3.0,23.0,0,N,0,0.0,0.0,0.0,0.0,32.0
1935013,7004970,2008,12,9,2,1107.0,1101,1216.0,1214,DL,1639,N913DL,129.0,133.0,103.0,2.0,6.0,ATL,MCI,692,8.0,18.0,0,N,0,,,,,
1935014,7004972,2008,12,9,2,1516.0,1507,1648.0,1646,DL,1641,N949DL,92.0,99.0,69.0,2.0,9.0,ATL,ORF,516,3.0,20.0,0,N,0,,,,,
1935015,7004978,2008,12,9,2,1031.0,940,1224.0,1129,DL,1646,N915DL,113.0,109.0,84.0,55.0,51.0,ATL,PBI,545,5.0,24.0,0,N,0,44.0,0.0,4.0,0.0,7.0
1935016,7004984,2008,12,9,2,1404.0,1354,1458.0,1506,DL,1652,N936DL,114.0,132.0,92.0,-8.0,10.0,ATL,MKE,669,11.0,11.0,0,N,0,,,,,
1935017,7004994,2008,12,9,2,1006.0,952,1136.0,1141,DL,1662,N954DL,90.0,109.0,63.0,-5.0,14.0,ATL,CMH,446,5.0,22.0,0,N,0,,,,,
1935018,7005000,2008,12,9,2,1727.0,1658,1907.0,1839,DL,1670,N968DL,100.0,101.0,80.0,28.0,29.0,DAY,ATL,432,10.0,10.0,0,N,0,28.0,0.0,0.0,0.0,0.0
1935019,7005013,2008,12,9,2,1243.0,1225,1413.0,1355,DL,1686,N617DL,90.0,90.0,63.0,18.0,18.0,ATL,IND,432,7.0,20.0,0,N,0,18.0,0.0,0.0,0.0,0.0
1935020,7005029,2008,12,9,2,1113.0,1105,1247.0,1230,DL,1702,N930DL,94.0,85.0,62.0,17.0,8.0,ATL,CVG,373,7.0,25.0,0,N,0,0.0,0.0,9.0,0.0,8.0
1935021,7005031,2008,12,9,2,1441.0,1435,1609.0,1600,DL,1704,N906DL,88.0,85.0,62.0,9.0,6.0,ATL,CVG,373,8.0,18.0,0,N,0,,,,,
1935022,7005037,2008,12,9,2,1651.0,1645,1824.0,1818,DL,1711,N906DL,93.0,93.0,70.0,6.0,6.0,CVG,ATL,373,8.0,15.0,0,N,0,,,,,
1935023,7005052,2008,12,9,2,1402.0,1350,1545.0,1529,DL,1725,N627DL,103.0,99.0,80.0,16.0,12.0,ATL,PBI,545,5.0,18.0,0,N,0,12.0,0.0,4.0,0.0,0.0
1935024,7005054,2008,12,9,2,1020.0,1000,1025.0,1010,DL,1727,N3756,65.0,70.0,36.0,15.0,20.0,ATL,BNA,214,5.0,24.0,0,N,0,0.0,0.0,0.0,0.0,15.0
1935025,7005058,2008,12,9,2,1921.0,1910,2026.0,2014,DL,1729,N668DN,65.0,64.0,34.0,12.0,11.0,ATL,SAV,215,7.0,24.0,0,N,0,,,,,
1935026,7005064,2008,12,9,2,1209.0,1203,1315.0,1316,DL,1737,N682DA,66.0,73.0,45.0,-1.0,6.0,CLT,ATL,227,9.0,12.0,0,N,0,,,,,
1935027,7005068,2008,12,9,2,1100.0,1047,1326.0,1301,DL,1740,N996DL,86.0,74.0,55.0,25.0,13.0,GPT,ATL,352,12.0,19.0,0,N,0,0.0,0.0,12.0,0.0,13.0
1935028,7005073,2008,12,9,2,940.0,710,1106.0,836,DL,1745,N902DE,86.0,86.0,63.0,150.0,150.0,SDF,ATL,321,11.0,12.0,0,N,0,150.0,0.0,0.0,0.0,0.0
1935029,7005078,2008,12,9,2,1542.0,1530,1855.0,1854,DL,1749,N689DL,313.0,324.0,295.0,1.0,12.0,BOS,SLC,2105,5.0,13.0,0,N,0,,,,,
1935030,7005079,2008,12,9,2,1514.0,1459,1751.0,1732,DL,1750,N959DL,157.0,153.0,134.0,19.0,15.0,BDL,ATL,859,12.0,11.0,0,N,0,0.0,0.0,4.0,0.0,15.0
1935031,7005080,2008,12,9,2,1928.0,1835,2159.0,2059,DL,1752,N920DE,91.0,84.0,54.0,60.0,53.0,MEM,ATL,332,24.0,13.0,0,N,0,0.0,0.0,7.0,0.0,53.0
1935032,7005094,2008,12,9,2,854.0,845,1058.0,1056,DL,1769,N6700,304.0,311.0,269.0,2.0,9.0,ATL,SMF,2092,9.0,26.0,0,N,0,,,,,
1935033,7005123,2008,12,9,2,1302.0,1254,1613.0,1552,DL,1796,N913DL,131.0,118.0,96.0,21.0,8.0,MCI,ATL,692,7.0,28.0,0,N,0,8.0,0.0,13.0,0.0,0.0
1935034,7005125,2008,12,9,2,2154.0,2123,2217.0,2134,DL,1797,N968DL,83.0,71.0,49.0,43.0,31.0,ATL,PNS,272,5.0,29.0,0,N,0,31.0,0.0,12.0,0.0,0.0
1935035,7005128,2008,12,9,2,1100.0,1050,1246.0,1247,DL,1799,N303DQ,286.0,297.0,264.0,-1.0,10.0,ATL,SNA,1919,4.0,18.0,0,N,0,,,,,
1935036,7005129,2008,12,10,3,1730.0,1702,2035.0,2000,DL,1,N711ZX,185.0,178.0,141.0,35.0,28.0,MCO,JFK,944,14.0,30.0,0,N,0,0.0,0.0,35.0,0.0,0.0
1935037,7005133,2008,12,10,3,2201.0,2015,2311.0,2130,DL,9,N679DA,70.0,75.0,43.0,101.0,106.0,ATL,JAX,270,6.0,21.0,0,N,0,29.0,0.0,0.0,0.0,72.0
1935038,7005134,2008,12,10,3,2036.0,1915,2217.0,2035,DL,10,N632DL,101.0,80.0,59.0,102.0,81.0,JAX,ATL,270,24.0,18.0,0,N,0,0.0,0.0,54.0,0.0,48.0
1935039,7005135,2008,12,10,3,1809.0,1730,1953.0,1912,DL,11,N6713Y,284.0,282.0,249.0,41.0,39.0,ATL,SAN,1891,4.0,31.0,0,N,0,39.0,0.0,2.0,0.0,0.0
1935040,7005136,2008,12,10,3,1340.0,1330,1531.0,1514,DL,14,N906DE,111.0,104.0,82.0,17.0,10.0,RSW,ATL,515,11.0,18.0,0,N,0,0.0,0.0,7.0,0.0,10.0
1935041,7005138,2008,12,10,3,2116.0,2040,2328.0,2307,DL,18,N608DA,132.0,147.0,104.0,21.0,36.0,ATL,LGA,761,9.0,19.0,0,N,0,5.0,0.0,0.0,0.0,16.0
1935042,7005142,2008,12,10,3,1505.0,1345,1644.0,1520,DL,24,N661DN,99.0,95.0,70.0,84.0,80.0,TPA,ATL,406,11.0,18.0,0,N,0,0.0,0.0,4.0,0.0,80.0
1935043,7005145,2008,12,10,3,1331.0,1230,1523.0,1403,DL,28,N831MH,112.0,93.0,68.0,80.0,61.0,MCO,ATL,403,16.0,28.0,0,N,0,0.0,0.0,19.0,0.0,61.0
1935044,7005146,2008,12,10,3,1621.0,1405,1800.0,1530,DL,30,N903DE,99.0,85.0,49.0,150.0,136.0,BOS,JFK,187,37.0,13.0,0,N,0,1.0,0.0,14.0,0.0,135.0
1935045,7005147,2008,12,10,3,1726.0,1625,1906.0,1802,DL,31,N915DL,100.0,97.0,38.0,64.0,61.0,JFK,BOS,187,6.0,56.0,0,N,0,0.0,0.0,64.0,0.0,0.0
1935046,7005148,2008,12,10,3,1416.0,1330,1553.0,1502,DL,34,N637DL,97.0,92.0,71.0,51.0,46.0,MCO,ATL,403,11.0,15.0,0,N,0,46.0,0.0,5.0,0.0,0.0
1935047,7005149,2008,12,10,3,1110.0,1050,1257.0,1221,DL,35,N602DL,107.0,91.0,79.0,36.0,20.0,ATL,MCO,403,7.0,21.0,0,N,0,20.0,0.0,16.0,0.0,0.0
1935048,7005152,2008,12,10,3,1514.0,1355,1712.0,1553,DL,38,N6714Q,118.0,118.0,89.0,79.0,79.0,FLL,ATL,581,15.0,14.0,0,N,0,0.0,0.0,0.0,0.0,79.0
1935049,7005153,2008,12,10,3,1606.0,1555,1747.0,1745,DL,39,N660DL,101.0,110.0,84.0,2.0,11.0,ATL,FLL,581,4.0,13.0,0,N,0,,,,,
1935050,7005156,2008,12,10,3,1955.0,1855,2221.0,2116,DL,47,N139DL,326.0,321.0,280.0,65.0,60.0,ATL,SFO,2139,11.0,35.0,0,N,0,0.0,0.0,5.0,0.0,60.0
1935051,7005159,2008,12,10,3,1242.0,1040,1540.0,1342,DL,50,N913DN,118.0,122.0,91.0,118.0,122.0,IAH,ATL,689,13.0,14.0,0,N,0,8.0,0.0,0.0,0.0,110.0
1935052,7005160,2008,12,10,3,1757.0,1621,1935.0,1754,DL,52,N678DL,98.0,93.0,65.0,101.0,96.0,TPA,ATL,406,18.0,15.0,0,N,0,0.0,0.0,60.0,0.0,41.0
1935053,7005162,2008,12,10,3,1756.0,1728,1937.0,1855,DL,56,N922DL,101.0,87.0,54.0,42.0,28.0,ATL,CVG,373,7.0,40.0,0,N,0,0.0,0.0,14.0,0.0,28.0
1935054,7005163,2008,12,10,3,1921.0,1850,2129.0,2005,DL,57,N937DL,188.0,135.0,105.0,84.0,31.0,ATL,IAH,689,61.0,22.0,0,N,0,31.0,0.0,53.0,0.0,0.0
1935055,7005164,2008,12,10,3,1734.0,1630,1930.0,1758,DL,58,N140LL,116.0,88.0,71.0,92.0,64.0,MCO,ATL,403,16.0,29.0,0,N,0,0.0,0.0,92.0,0.0,0.0
1935056,7005165,2008,12,10,3,1958.0,1850,2124.0,2020,DL,59,N713TW,86.0,90.0,60.0,64.0,68.0,ATL,MCO,403,9.0,17.0,0,N,0,0.0,26.0,0.0,0.0,38.0
1935057,7005166,2008,12,10,3,1151.0,1135,1922.0,1851,DL,61,N828MH,271.0,256.0,237.0,31.0,16.0,LAX,ATL,1946,11.0,23.0,0,N,0,0.0,0.0,15.0,0.0,16.0
1935058,7005167,2008,12,10,3,1702.0,1505,1846.0,1640,DL,62,N668DN,104.0,95.0,74.0,126.0,117.0,TPA,ATL,406,15.0,15.0,0,N,0,0.0,0.0,67.0,0.0,59.0
1935059,7005169,2008,12,10,3,1319.0,1211,2013.0,1909,DL,64,N136DL,234.0,238.0,204.0,64.0,68.0,LAS,ATL,1747,12.0,18.0,0,N,0,20.0,0.0,0.0,0.0,44.0
1935060,7005170,2008,12,10,3,2033.0,1858,2138.0,2025,DL,65,N140LL,245.0,267.0,226.0,73.0,95.0,ATL,LAS,1747,5.0,14.0,0,N,0,2.0,0.0,0.0,0.0,71.0
1935061,7005171,2008,12,10,3,1247.0,1210,1605.0,1516,DL,66,N635DL,138.0,126.0,109.0,49.0,37.0,DFW,ATL,732,14.0,15.0,0,N,0,37.0,0.0,12.0,0.0,0.0
1935062,7005172,2008,12,10,3,1719.0,1630,1911.0,1757,DL,67,N637DL,172.0,147.0,115.0,74.0,49.0,ATL,DFW,732,15.0,42.0,0,N,0,36.0,0.0,25.0,0.0,13.0
1935063,7005174,2008,12,10,3,1728.0,1716,2000.0,1931,DL,69,N650DL,332.0,315.0,286.0,29.0,12.0,ATL,SFO,2139,6.0,40.0,0,N,0,0.0,12.0,17.0,0.0,0.0
1935064,7005177,2008,12,10,3,2043.0,1920,30.0,2312,DL,73,N371DA,407.0,412.0,362.0,78.0,83.0,JFK,SFO,2586,5.0,40.0,0,N,0,8.0,0.0,0.0,0.0,70.0
1935065,7005179,2008,12,10,3,1721.0,1705,1939.0,1857,DL,75,N629DL,138.0,112.0,86.0,42.0,16.0,ATL,MIA,595,5.0,47.0,0,N,0,0.0,8.0,26.0,0.0,8.0
1935066,7005181,2008,12,10,3,1651.0,1640,1953.0,2012,DL,79,N654DL,362.0,392.0,338.0,-19.0,11.0,JFK,LAX,2475,8.0,16.0,0,N,0,,,,,
1935067,7005182,2008,12,10,3,1225.0,1201,1536.0,1459,DL,80,N915DL,191.0,178.0,156.0,37.0,24.0,FLL,JFK,1069,10.0,25.0,0,N,0,0.0,0.0,37.0,0.0,0.0
1935068,7005183,2008,12,10,3,1352.0,1332,1708.0,1655,DL,81,N3747D,376.0,383.0,337.0,13.0,20.0,JFK,LAX,2475,5.0,34.0,0,N,0,,,,,
1935069,7005186,2008,12,10,3,1559.0,1445,1944.0,1756,DL,86,N946DL,225.0,191.0,165.0,108.0,74.0,MIA,JFK,1090,11.0,49.0,0,N,0,0.0,0.0,108.0,0.0,0.0
1935070,7005188,2008,12,10,3,2014.0,1859,2331.0,2233,DL,89,N946DL,197.0,214.0,146.0,58.0,75.0,JFK,MIA,1090,4.0,47.0,0,N,0,0.0,0.0,0.0,0.0,58.0
1935071,7005190,2008,12,10,3,2044.0,2010,2217.0,2138,DL,92,N828MH,93.0,88.0,65.0,39.0,34.0,ATL,MCO,403,6.0,22.0,0,N,0,12.0,0.0,5.0,0.0,22.0
1935072,7005191,2008,12,10,3,1031.0,950,1714.0,1641,DL,94,N3769L,283.0,291.0,244.0,33.0,41.0,SLC,JFK,1989,8.0,31.0,0,N,0,0.0,0.0,33.0,0.0,0.0
1935073,7005192,2008,12,10,3,1609.0,1545,1919.0,1930,DL,95,N705TW,310.0,345.0,284.0,-11.0,24.0,JFK,SLC,1989,6.0,20.0,0,N,0,,,,,
1935074,7005193,2008,12,10,3,1643.0,1545,1954.0,1822,DL,96,N905DE,191.0,157.0,132.0,92.0,58.0,ATL,JFK,760,12.0,47.0,0,N,0,12.0,21.0,34.0,0.0,25.0
1935075,7005194,2008,12,10,3,1621.0,1430,1949.0,1744,DL,98,N371DA,208.0,194.0,166.0,125.0,111.0,FLL,JFK,1069,10.0,32.0,0,N,0,0.0,0.0,125.0,0.0,0.0
1935076,7005202,2008,12,10,3,1727.0,1640,1911.0,1808,DL,109,N680DA,104.0,88.0,60.0,63.0,47.0,ATL,TPA,406,6.0,38.0,0,N,0,47.0,0.0,16.0,0.0,0.0
1935077,7005204,2008,12,10,3,1635.0,1447,1840.0,1647,DL,114,N713TW,125.0,120.0,89.0,113.0,108.0,MIA,ATL,595,15.0,21.0,0,N,0,0.0,0.0,113.0,0.0,0.0
1935078,7005207,2008,12,10,3,1800.0,1730,1957.0,1915,DL,117,N125DL,297.0,285.0,251.0,42.0,30.0,ATL,LAX,1946,16.0,30.0,0,N,0,30.0,0.0,12.0,0.0,0.0
1935079,7005208,2008,12,10,3,1153.0,1144,2005.0,2000,DL,122,N3753,312.0,316.0,284.0,5.0,9.0,LAS,JFK,2248,11.0,17.0,0,N,0,,,,,
1935080,7005210,2008,12,10,3,1700.0,1610,1900.0,1759,DL,125,N1402A,300.0,289.0,254.0,61.0,50.0,ATL,LAX,1946,4.0,42.0,0,N,0,37.0,7.0,11.0,0.0,6.0
1935081,7005214,2008,12,10,3,1647.0,1630,1918.0,1840,DL,131,N831MH,271.0,250.0,211.0,38.0,17.0,ATL,SLC,1589,8.0,52.0,0,N,0,0.0,14.0,21.0,0.0,3.0
1935082,7005215,2008,12,10,3,1319.0,1250,1551.0,1505,DL,132,N185DN,152.0,135.0,105.0,46.0,29.0,ATL,JFK,760,14.0,33.0,0,N,0,0.0,0.0,46.0,0.0,0.0
1935083,7005218,2008,12,10,3,1657.0,1505,1910.0,1723,DL,140,N3730B,133.0,138.0,93.0,107.0,112.0,CVG,JFK,589,25.0,15.0,0,N,0,0.0,0.0,107.0,0.0,0.0
1935084,7005219,2008,12,10,3,1844.0,1659,2124.0,1939,DL,141,N903DE,160.0,160.0,105.0,105.0,105.0,JFK,CVG,589,5.0,50.0,0,N,0,0.0,0.0,0.0,0.0,105.0
1935085,7005220,2008,12,10,3,1733.0,1654,2017.0,1925,DL,147,N687DL,164.0,151.0,126.0,52.0,39.0,EWR,ATL,745,16.0,22.0,0,N,0,0.0,0.0,28.0,0.0,24.0
1935086,7005223,2008,12,10,3,945.0,910,1813.0,1755,DL,150,N6704Z,328.0,345.0,297.0,18.0,35.0,SFO,JFK,2586,9.0,22.0,0,N,0,0.0,0.0,18.0,0.0,0.0
1935087,7005224,2008,12,10,3,1707.0,1700,2046.0,2050,DL,151,N3758Y,399.0,410.0,361.0,-4.0,7.0,JFK,SEA,2421,7.0,31.0,0,N,0,,,,,
1935088,7005226,2008,12,10,3,2028.0,1900,2236.0,2036,DL,158,N680DA,128.0,96.0,91.0,120.0,88.0,TPA,ATL,406,21.0,16.0,0,N,0,0.0,0.0,59.0,0.0,61.0
1935089,7005227,2008,12,10,3,1325.0,1231,2124.0,2104,DL,162,N3771K,299.0,333.0,269.0,20.0,54.0,SEA,JFK,2421,8.0,22.0,0,N,0,2.0,0.0,13.0,0.0,5.0
1935090,7005231,2008,12,10,3,1952.0,1855,2257.0,2150,DL,167,N3730B,305.0,295.0,240.0,67.0,57.0,JFK,DEN,1626,7.0,58.0,0,N,0,0.0,0.0,10.0,0.0,57.0
1935091,7005232,2008,12,10,3,1403.0,1341,1618.0,1601,DL,170,N639DL,75.0,80.0,54.0,17.0,22.0,LAS,SLC,368,6.0,15.0,0,N,0,0.0,0.0,0.0,0.0,17.0
1935092,7005233,2008,12,10,3,1204.0,1125,1938.0,1838,DL,172,N6702,274.0,253.0,244.0,60.0,39.0,SAN,ATL,1891,14.0,16.0,0,N,0,0.0,0.0,21.0,0.0,39.0
1935093,7005234,2008,12,10,3,2153.0,2025,2324.0,2206,DL,173,N698DL,271.0,281.0,241.0,78.0,88.0,ATL,SAN,1891,3.0,27.0,0,N,0,71.0,0.0,0.0,0.0,7.0
1935094,7005235,2008,12,10,3,1235.0,1225,1524.0,1459,DL,174,N3762Y,169.0,154.0,130.0,25.0,10.0,MCO,JFK,944,12.0,27.0,0,N,0,0.0,0.0,16.0,0.0,9.0
1935095,7005236,2008,12,10,3,1818.0,1730,2007.0,1903,DL,176,N129DL,109.0,93.0,68.0,64.0,48.0,MCO,ATL,403,17.0,24.0,0,N,0,0.0,0.0,22.0,0.0,42.0
1935096,7005237,2008,12,10,3,1701.0,1650,1853.0,1824,DL,177,N662DN,112.0,94.0,60.0,29.0,11.0,ATL,MCO,403,7.0,45.0,0,N,0,0.0,0.0,18.0,0.0,11.0
1935097,7005238,2008,12,10,3,1335.0,1248,2212.0,2115,DL,240,N718TW,337.0,327.0,302.0,57.0,47.0,LAX,JFK,2475,10.0,25.0,0,N,0,0.0,0.0,57.0,0.0,0.0
1935098,7005240,2008,12,10,3,1656.0,1640,2004.0,1935,DL,243,N187DN,188.0,175.0,133.0,29.0,16.0,JFK,ATL,760,10.0,45.0,0,N,0,0.0,0.0,29.0,0.0,0.0
1935099,7005241,2008,12,10,3,2316.0,2140,124.0,2356,DL,248,N1610D,128.0,136.0,93.0,88.0,96.0,ATL,JFK,760,8.0,27.0,0,N,0,88.0,0.0,0.0,0.0,0.0
1935100,7005242,2008,12,10,3,1722.0,1600,2026.0,1910,DL,324,N686DA,244.0,250.0,220.0,76.0,82.0,STT,ATL,1599,12.0,12.0,0,N,0,76.0,0.0,0.0,0.0,0.0
1935101,7005243,2008,12,10,3,2207.0,2019,2312.0,2140,DL,324,N670DN,65.0,81.0,41.0,92.0,108.0,ATL,CLT,227,8.0,16.0,0,N,0,3.0,0.0,0.0,0.0,89.0
1935102,7005245,2008,12,10,3,1214.0,1014,1637.0,1500,DL,325,N686DA,203.0,226.0,185.0,97.0,120.0,ATL,STT,1599,3.0,15.0,0,N,0,53.0,0.0,0.0,0.0,44.0
